population,cohort,site,sex,id,group,Rx(ppm),age_initiation(mo),status,dead,age(days),l,m,n,o
UM-HET3,C2020,UT,f,UT14020,Control,0,,dead,True,544,,,,
UM-HET3,C2020,UT,f,UT14021,Control,0,,dead,True,909,,,,
UM-HET3,C2020,UT,f,UT14086,Control,0,,dead,True,860,,,,
UM-HET3,C2020,UT,f,UT14087,Control,0,,dead,True,930,,,,
UM-HET3,C2020,UT,f,UT14088,Control,0,,dead,True,897,,,,
UM-HET3,C2020,UT,f,UT14089,Control,0,,dead,True,960,,,,
UM-HET3,C2020,UT,f,UT14155,Control,0,,dead,True,908,,,,
UM-HET3,C2020,UT,f,UT14156,Control,0,,dead,True,1211,,,,
UM-HET3,C2020,UT,f,UT14157,Control,0,,dead,True,1042,,,,
UM-HET3,C2020,UT,f,UT14158,Control,0,,dead,True,982,,,,
UM-HET3,C2020,UT,f,UT14186,Control,0,,dead,True,1085,,,,
UM-HET3,C2020,UT,f,UT14187,Control,0,,dead,True,910,,,,
UM-HET3,C2020,UT,f,UT14188,Control,0,,dead,True,844,,,,
UM-HET3,C2020,UT,f,UT14189,Control,0,,dead,True,920,,,,
UM-HET3,C2020,UT,f,UT14222,Control,0,,dead,True,997,,,,
UM-HET3,C2020,UT,f,UT14223,Control,0,,dead,True,932,,,,
UM-HET3,C2020,UT,f,UT14224,Control,0,,dead,True,679,,,,
UM-HET3,C2020,UT,f,UT14225,Control,0,,dead,True,1011,,,,
UM-HET3,C2020,UT,f,UT14272,Control,0,,dead,True,640,,,,
UM-HET3,C2020,UT,f,UT14273,Control,0,,dead,True,1065,,,,
UM-HET3,C2020,UT,f,UT14274,Control,0,,dead,True,935,,,,
UM-HET3,C2020,UT,f,UT14275,Control,0,,dead,True,1135,,,,
UM-HET3,C2020,UT,f,UT14286,Control,0,,dead,True,751,,,,
UM-HET3,C2020,UT,f,UT14287,Control,0,,dead,True,924,,,,
UM-HET3,C2020,UT,f,UT14288,Control,0,,dead,True,1018,,,,
UM-HET3,C2020,UT,f,UT14289,Control,0,,dead,True,800,,,,
UM-HET3,C2020,UT,f,UT14369,Control,0,,dead,True,1003,,,,
UM-HET3,C2020,UT,f,UT14370,Control,0,,dead,True,768,,,,
UM-HET3,C2020,UT,f,UT14371,Control,0,,dead,True,894,,,,
UM-HET3,C2020,UT,f,UT14372,Control,0,,dead,True,888,,,,
UM-HET3,C2020,UT,f,UT14406,Control,0,,dead,True,1141,,,,
UM-HET3,C2020,UT,f,UT14407,Control,0,,dead,True,930,,,,
UM-HET3,C2020,UT,f,UT14408,Control,0,,dead,True,841,,,,
UM-HET3,C2020,UT,f,UT14409,Control,0,,dead,True,1074,,,,
UM-HET3,C2020,UT,f,UT14410,Control,0,,dead,True,659,,,,
UM-HET3,C2020,UT,f,UT14411,Control,0,,dead,True,1189,,,,
UM-HET3,C2020,UT,f,UT14412,Control,0,,dead,True,796,,,,
UM-HET3,C2020,UT,f,UT14413,Control,0,,dead,True,992,,,,
UM-HET3,C2020,UT,f,UT14424,Control,0,,dead,True,894,,,,
UM-HET3,C2020,UT,f,UT14425,Control,0,,dead,True,696,,,,
UM-HET3,C2020,UT,f,UT14426,Control,0,,dead,True,839,,,,
UM-HET3,C2020,UT,f,UT14427,Control,0,,dead,True,838,,,,
UM-HET3,C2020,UT,f,UT14483,Control,0,,dead,True,857,,,,
UM-HET3,C2020,UT,f,UT14484,Control,0,,dead,True,494,,,,
UM-HET3,C2020,UT,f,UT14485,Control,0,,dead,True,724,,,,
UM-HET3,C2020,UT,f,UT14486,Control,0,,dead,True,890,,,,
UM-HET3,C2020,UT,m,UT13522,Control,0,,dead,True,985,,,,
UM-HET3,C2020,UT,m,UT13523,Control,0,,dead,True,745,,,,
UM-HET3,C2020,UT,m,UT13524,Control,0,,dead,True,1118,,,,
UM-HET3,C2020,UT,m,UT13552,Control,0,,dead,True,744,,,,
UM-HET3,C2020,UT,m,UT13553,Control,0,,dead,True,1108,,,,
UM-HET3,C2020,UT,m,UT13554,Control,0,,dead,True,1185,,,,
UM-HET3,C2020,UT,m,UT13622,Control,0,,dead,True,798,,,,
UM-HET3,C2020,UT,m,UT13623,Control,0,,dead,True,369,,,,
UM-HET3,C2020,UT,m,UT13624,Control,0,,dead,True,452,,,,
UM-HET3,C2020,UT,m,UT13643,Control,0,,dead,True,818,,,,
UM-HET3,C2020,UT,m,UT13644,Control,0,,dead,True,639,,,,
UM-HET3,C2020,UT,m,UT13645,Control,0,,dead,True,933,,,,
UM-HET3,C2020,UT,m,UT13677,Control,0,,dead,True,423,,,,
UM-HET3,C2020,UT,m,UT13678,Control,0,,dead,True,656,,,,
UM-HET3,C2020,UT,m,UT13679,Control,0,,dead,True,1079,,,,
UM-HET3,C2020,UT,m,UT13680,Control,0,,dead,True,833,,,,
UM-HET3,C2020,UT,m,UT13681,Control,0,,dead,True,866,,,,
UM-HET3,C2020,UT,m,UT13682,Control,0,,dead,True,980,,,,
UM-HET3,C2020,UT,m,UT13755,Control,0,,dead,True,747,,,,
UM-HET3,C2020,UT,m,UT13756,Control,0,,dead,True,900,,,,
UM-HET3,C2020,UT,m,UT13757,Control,0,,dead,True,1158,,,,
UM-HET3,C2020,UT,m,UT13758,Control,0,,dead,True,1033,,,,
UM-HET3,C2020,UT,m,UT13759,Control,0,,dead,True,446,,,,
UM-HET3,C2020,UT,m,UT13760,Control,0,,dead,True,765,,,,
UM-HET3,C2020,UT,m,UT13782,Control,0,,dead,True,628,,,,
UM-HET3,C2020,UT,m,UT13783,Control,0,,dead,True,1062,,,,
UM-HET3,C2020,UT,m,UT13784,Control,0,,dead,True,1125,,,,
UM-HET3,C2020,UT,m,UT13812,Control,0,,dead,True,821,,,,
UM-HET3,C2020,UT,m,UT13813,Control,0,,dead,True,1015,,,,
UM-HET3,C2020,UT,m,UT13814,Control,0,,dead,True,977,,,,
UM-HET3,C2020,UT,m,UT13834,Control,0,,dead,True,487,,,,
UM-HET3,C2020,UT,m,UT13835,Control,0,,dead,True,890,,,,
UM-HET3,C2020,UT,m,UT13836,Control,0,,dead,True,372,,,,
UM-HET3,C2020,UT,m,UT13848,Control,0,,dead,True,955,,,,
UM-HET3,C2020,UT,m,UT13849,Control,0,,dead,True,891,,,,
UM-HET3,C2020,UT,m,UT13850,Control,0,,dead,True,1097,,,,
UM-HET3,C2020,UT,m,UT13882,Control,0,,dead,True,581,,,,
UM-HET3,C2020,UT,m,UT13883,Control,0,,dead,True,630,,,,
UM-HET3,C2020,UT,m,UT13884,Control,0,,dead,True,1016,,,,
UM-HET3,C2020,UT,m,UT13927,Control,0,,dead,True,1134,,,,
UM-HET3,C2020,UT,m,UT13928,Control,0,,dead,True,1125,,,,
UM-HET3,C2020,UT,m,UT13929,Control,0,,dead,True,1076,,,,
UM-HET3,C2020,UT,m,UT13940,Control,0,,dead,True,675,,,,
UM-HET3,C2020,UT,m,UT13941,Control,0,,dead,True,1079,,,,
UM-HET3,C2020,UT,m,UT13942,Control,0,,dead,True,601,,,,
UM-HET3,C2020,UT,m,UT13947,Control,0,,removed,False,214,,,,
UM-HET3,C2020,UT,m,UT13948,Control,0,,removed,False,214,,,,
UM-HET3,C2020,UT,m,UT13949,Control,0,,removed,False,214,,,,
UM-HET3,C2020,UT,m,UT14002,Control,0,,dead,True,924,,,,
UM-HET3,C2020,UT,m,UT14003,Control,0,,dead,True,686,,,,
UM-HET3,C2020,UT,m,UT14004,Control,0,,dead,True,957,,,,
UM-HET3,C2020,UT,m,UT14005,Control,0,,dead,True,514,,,,
UM-HET3,C2020,UT,m,UT14006,Control,0,,dead,True,1001,,,,
UM-HET3,C2020,UT,m,UT14007,Control,0,,dead,True,687,,,,
UM-HET3,C2020,UT,m,UT14049,Control,0,,dead,True,625,,,,
UM-HET3,C2020,UT,m,UT14050,Control,0,,dead,True,392,,,,
UM-HET3,C2020,UT,m,UT14051,Control,0,,dead,True,774,,,,
UM-HET3,C2020,UT,m,UT14062,Control,0,,dead,True,468,,,,
UM-HET3,C2020,UT,m,UT14063,Control,0,,dead,True,148,,,,
UM-HET3,C2020,UT,m,UT14064,Control,0,,dead,True,844,,,,
UM-HET3,C2020,UT,m,UT14125,Control,0,,dead,True,1166,,,,
UM-HET3,C2020,UT,m,UT14126,Control,0,,dead,True,994,,,,
UM-HET3,C2020,UT,m,UT14127,Control,0,,dead,True,663,,,,
UM-HET3,C2020,UT,m,UT14139,Control,0,,dead,True,852,,,,
UM-HET3,C2020,UT,m,UT14140,Control,0,,dead,True,870,,,,
UM-HET3,C2020,UT,m,UT14141,Control,0,,dead,True,654,,,,
UM-HET3,C2020,UT,m,UT14148,Control,0,,dead,True,807,,,,
UM-HET3,C2020,UT,m,UT14149,Control,0,,dead,True,1083,,,,
UM-HET3,C2020,UT,m,UT14150,Control,0,,dead,True,1092,,,,
UM-HET3,C2020,UT,m,UT14208,Control,0,,dead,True,899,,,,
UM-HET3,C2020,UT,m,UT14209,Control,0,,dead,True,1046,,,,
UM-HET3,C2020,UT,m,UT14210,Control,0,,dead,True,1128,,,,
UM-HET3,C2020,UT,m,UT14246,Control,0,,dead,True,615,,,,
UM-HET3,C2020,UT,m,UT14247,Control,0,,dead,True,1061,,,,
UM-HET3,C2020,UT,m,UT14248,Control,0,,dead,True,1251,,,,
UM-HET3,C2020,UT,m,UT14259,Control,0,,dead,True,706,,,,
UM-HET3,C2020,UT,m,UT14260,Control,0,,dead,True,755,,,,
UM-HET3,C2020,UT,m,UT14261,Control,0,,dead,True,799,,,,
UM-HET3,C2020,UT,m,UT14290,Control,0,,dead,True,532,,,,
UM-HET3,C2020,UT,m,UT14291,Control,0,,dead,True,1193,,,,
UM-HET3,C2020,UT,m,UT14292,Control,0,,dead,True,783,,,,
UM-HET3,C2020,UT,m,UT14325,Control,0,,dead,True,751,,,,
UM-HET3,C2020,UT,m,UT14326,Control,0,,dead,True,631,,,,
UM-HET3,C2020,UT,m,UT14327,Control,0,,dead,True,582,,,,
UM-HET3,C2020,UT,m,UT14335,Control,0,,dead,True,944,,,,
UM-HET3,C2020,UT,m,UT14336,Control,0,,dead,True,613,,,,
UM-HET3,C2020,UT,m,UT14337,Control,0,,dead,True,1293,,,,
UM-HET3,C2020,UT,m,UT14353,Control,0,,dead,True,715,,,,
UM-HET3,C2020,UT,m,UT14354,Control,0,,dead,True,759,,,,
UM-HET3,C2020,UT,m,UT14355,Control,0,,dead,True,1072,,,,
UM-HET3,C2020,UT,m,UT14400,Control,0,,dead,True,848,,,,
UM-HET3,C2020,UT,m,UT14401,Control,0,,dead,True,803,,,,
UM-HET3,C2020,UT,m,UT14402,Control,0,,dead,True,1195,,,,
UM-HET3,C2020,UT,m,UT14428,Control,0,,dead,True,486,,,,
UM-HET3,C2020,UT,m,UT14429,Control,0,,dead,True,798,,,,
UM-HET3,C2020,UT,m,UT14430,Control,0,,dead,True,1008,,,,
UM-HET3,C2020,UT,m,UT14487,Control,0,,dead,True,1057,,,,
UM-HET3,C2020,UT,m,UT14488,Control,0,,dead,True,620,,,,
UM-HET3,C2020,UT,m,UT14489,Control,0,,dead,True,828,,,,
UM-HET3,C2020,TJL,f,JL21001,DNP,3,6,dead,True,865,,,,
UM-HET3,C2020,TJL,f,JL21002,DNP,3,6,dead,True,865,,,,
UM-HET3,C2020,TJL,f,JL21003,DNP,3,6,dead,True,281,,,,
UM-HET3,C2020,TJL,f,JL21004,DNP,3,6,dead,True,951,,,,
UM-HET3,C2020,TJL,f,JL21093,DNP,3,6,dead,True,802,,,,
UM-HET3,C2020,TJL,f,JL21094,DNP,3,6,dead,True,856,,,,
UM-HET3,C2020,TJL,f,JL21095,DNP,3,6,dead,True,802,,,,
UM-HET3,C2020,TJL,f,JL21096,DNP,3,6,dead,True,722,,,,
UM-HET3,C2020,TJL,f,JL21205,DNP,3,6,dead,True,846,,,,
UM-HET3,C2020,TJL,f,JL21206,DNP,3,6,dead,True,1141,,,,
UM-HET3,C2020,TJL,f,JL21207,DNP,3,6,dead,True,715,,,,
UM-HET3,C2020,TJL,f,JL21208,DNP,3,6,dead,True,841,,,,
UM-HET3,C2020,TJL,f,JL21272,DNP,3,6,dead,True,793,,,,
UM-HET3,C2020,TJL,f,JL21273,DNP,3,6,dead,True,803,,,,
UM-HET3,C2020,TJL,f,JL21274,DNP,3,6,dead,True,1179,,,,
UM-HET3,C2020,TJL,f,JL21275,DNP,3,6,dead,True,813,,,,
UM-HET3,C2020,TJL,f,JL21357,DNP,3,6,dead,True,690,,,,
UM-HET3,C2020,TJL,f,JL21358,DNP,3,6,dead,True,1089,,,,
UM-HET3,C2020,TJL,f,JL21359,DNP,3,6,dead,True,1095,,,,
UM-HET3,C2020,TJL,f,JL21360,DNP,3,6,dead,True,877,,,,
UM-HET3,C2020,TJL,f,JL21479,DNP,3,6,dead,True,785,,,,
UM-HET3,C2020,TJL,f,JL21480,DNP,3,6,dead,True,1055,,,,
UM-HET3,C2020,TJL,f,JL21481,DNP,3,6,dead,True,959,,,,
UM-HET3,C2020,TJL,f,JL21482,DNP,3,6,dead,True,771,,,,
UM-HET3,C2020,TJL,f,JL21535,DNP,3,6,dead,True,1005,,,,
UM-HET3,C2020,TJL,f,JL21536,DNP,3,6,dead,True,757,,,,
UM-HET3,C2020,TJL,f,JL21537,DNP,3,6,dead,True,699,,,,
UM-HET3,C2020,TJL,f,JL21538,DNP,3,6,dead,True,911,,,,
UM-HET3,C2020,TJL,f,JL21608,DNP,3,6,dead,True,1091,,,,
UM-HET3,C2020,TJL,f,JL21609,DNP,3,6,dead,True,1238,,,,
UM-HET3,C2020,TJL,f,JL21610,DNP,3,6,dead,True,806,,,,
UM-HET3,C2020,TJL,f,JL21611,DNP,3,6,dead,True,992,,,,
UM-HET3,C2020,TJL,f,JL21655,DNP,3,6,dead,True,1070,,,,
UM-HET3,C2020,TJL,f,JL21656,DNP,3,6,dead,True,911,,,,
UM-HET3,C2020,TJL,f,JL21657,DNP,3,6,dead,True,900,,,,
UM-HET3,C2020,TJL,f,JL21658,DNP,3,6,dead,True,1314,,,,
UM-HET3,C2020,TJL,f,JL21750,DNP,3,6,dead,True,870,,,,
UM-HET3,C2020,TJL,f,JL21751,DNP,3,6,dead,True,928,,,,
UM-HET3,C2020,TJL,f,JL21752,DNP,3,6,dead,True,885,,,,
UM-HET3,C2020,TJL,f,JL21753,DNP,3,6,dead,True,702,,,,
UM-HET3,C2020,TJL,f,JL21824,DNP,3,6,dead,True,698,,,,
UM-HET3,C2020,TJL,f,JL21825,DNP,3,6,dead,True,1231,,,,
UM-HET3,C2020,TJL,f,JL21826,DNP,3,6,dead,True,1035,,,,
UM-HET3,C2020,TJL,f,JL21827,DNP,3,6,dead,True,1327,,,,
UM-HET3,C2020,TJL,m,JL21027,DNP,3,6,dead,True,833,,,,
UM-HET3,C2020,TJL,m,JL21028,DNP,3,6,dead,True,758,,,,
UM-HET3,C2020,TJL,m,JL21029,DNP,3,6,dead,True,793,,,,
UM-HET3,C2020,TJL,m,JL21113,DNP,3,6,dead,True,205,,,,
UM-HET3,C2020,TJL,m,JL21114,DNP,3,6,dead,True,408,,,,
UM-HET3,C2020,TJL,m,JL21115,DNP,3,6,dead,True,456,,,,
UM-HET3,C2020,TJL,m,JL21159,DNP,3,6,dead,True,1050,,,,
UM-HET3,C2020,TJL,m,JL21160,DNP,3,6,dead,True,1054,,,,
UM-HET3,C2020,TJL,m,JL21161,DNP,3,6,dead,True,878,,,,
UM-HET3,C2020,TJL,m,JL21231,DNP,3,6,dead,True,595,,,,
UM-HET3,C2020,TJL,m,JL21232,DNP,3,6,dead,True,901,,,,
UM-HET3,C2020,TJL,m,JL21233,DNP,3,6,dead,True,773,,,,
UM-HET3,C2020,TJL,m,JL21288,DNP,3,6,dead,True,1013,,,,
UM-HET3,C2020,TJL,m,JL21289,DNP,3,6,dead,True,1070,,,,
UM-HET3,C2020,TJL,m,JL21290,DNP,3,6,dead,True,698,,,,
UM-HET3,C2020,TJL,m,JL21326,DNP,3,6,dead,True,484,,,,
UM-HET3,C2020,TJL,m,JL21327,DNP,3,6,dead,True,323,,,,
UM-HET3,C2020,TJL,m,JL21328,DNP,3,6,dead,True,746,,,,
UM-HET3,C2020,TJL,m,JL21373,DNP,3,6,dead,True,878,,,,
UM-HET3,C2020,TJL,m,JL21374,DNP,3,6,dead,True,1042,,,,
UM-HET3,C2020,TJL,m,JL21375,DNP,3,6,dead,True,887,,,,
UM-HET3,C2020,TJL,m,JL21411,DNP,3,6,dead,True,791,,,,
UM-HET3,C2020,TJL,m,JL21412,DNP,3,6,dead,True,788,,,,
UM-HET3,C2020,TJL,m,JL21413,DNP,3,6,dead,True,685,,,,
UM-HET3,C2020,TJL,m,JL21542,DNP,3,6,dead,True,875,,,,
UM-HET3,C2020,TJL,m,JL21543,DNP,3,6,dead,True,188,,,,
UM-HET3,C2020,TJL,m,JL21544,DNP,3,6,dead,True,1071,,,,
UM-HET3,C2020,TJL,m,JL21594,DNP,3,6,dead,True,652,,,,
UM-HET3,C2020,TJL,m,JL21595,DNP,3,6,dead,True,946,,,,
UM-HET3,C2020,TJL,m,JL21596,DNP,3,6,dead,True,862,,,,
UM-HET3,C2020,TJL,m,JL21629,DNP,3,6,dead,True,1115,,,,
UM-HET3,C2020,TJL,m,JL21630,DNP,3,6,dead,True,973,,,,
UM-HET3,C2020,TJL,m,JL21631,DNP,3,6,dead,True,822,,,,
UM-HET3,C2020,TJL,m,JL21695,DNP,3,6,dead,True,875,,,,
UM-HET3,C2020,TJL,m,JL21696,DNP,3,6,dead,True,386,,,,
UM-HET3,C2020,TJL,m,JL21697,DNP,3,6,dead,True,645,,,,
UM-HET3,C2020,TJL,m,JL21733,DNP,3,6,removed,False,487,,,,
UM-HET3,C2020,TJL,m,JL21734,DNP,3,6,removed,False,487,,,,
UM-HET3,C2020,TJL,m,JL21735,DNP,3,6,removed,False,487,,,,
UM-HET3,C2020,TJL,m,JL21818,DNP,3,6,removed,False,228,,,,
UM-HET3,C2020,TJL,m,JL21819,DNP,3,6,removed,False,228,,,,
UM-HET3,C2020,TJL,m,JL21820,DNP,3,6,removed,False,228,,,,
UM-HET3,C2020,TJL,m,JL21892,DNP,3,6,dead,True,1173,,,,
UM-HET3,C2020,TJL,m,JL21893,DNP,3,6,dead,True,1168,,,,
UM-HET3,C2020,TJL,m,JL21894,DNP,3,6,dead,True,1032,,,,
UM-HET3,C2020,TJL,m,JL21907,DNP,3,6,dead,True,731,,,,
UM-HET3,C2020,TJL,m,JL21908,DNP,3,6,dead,True,865,,,,
UM-HET3,C2020,TJL,m,JL21909,DNP,3,6,dead,True,752,,,,
UM-HET3,C2020,TJL,m,JL21946,DNP,3,6,removed,False,248,,,,
UM-HET3,C2020,TJL,m,JL21947,DNP,3,6,removed,False,248,,,,
UM-HET3,C2020,TJL,m,JL21948,DNP,3,6,removed,False,248,,,,
UM-HET3,C2020,UM,f,UM100856,DNP,3,6,dead,True,498,,,,
UM-HET3,C2020,UM,f,UM100863,DNP,3,6,dead,True,819,,,,
UM-HET3,C2020,UM,f,UM100870,DNP,3,6,dead,True,665,,,,
UM-HET3,C2020,UM,f,UM100877,DNP,3,6,dead,True,950,,,,
UM-HET3,C2020,UM,f,UM101689,DNP,3,6,dead,True,864,,,,
UM-HET3,C2020,UM,f,UM101696,DNP,3,6,dead,True,972,,,,
UM-HET3,C2020,UM,f,UM101703,DNP,3,6,dead,True,875,,,,
UM-HET3,C2020,UM,f,UM101710,DNP,3,6,dead,True,1057,,,,
UM-HET3,C2020,UM,f,UM95480,DNP,3,6,removed,False,675,,,,
UM-HET3,C2020,UM,f,UM95487,DNP,3,6,dead,True,1041,,,,
UM-HET3,C2020,UM,f,UM95494,DNP,3,6,dead,True,1049,,,,
UM-HET3,C2020,UM,f,UM95501,DNP,3,6,dead,True,1179,,,,
UM-HET3,C2020,UM,f,UM95837,DNP,3,6,dead,True,713,,,,
UM-HET3,C2020,UM,f,UM95844,DNP,3,6,dead,True,486,,,,
UM-HET3,C2020,UM,f,UM95851,DNP,3,6,dead,True,715,,,,
UM-HET3,C2020,UM,f,UM95858,DNP,3,6,dead,True,886,,,,
UM-HET3,C2020,UM,f,UM96558,DNP,3,6,dead,True,1091,,,,
UM-HET3,C2020,UM,f,UM96565,DNP,3,6,dead,True,909,,,,
UM-HET3,C2020,UM,f,UM96572,DNP,3,6,dead,True,625,,,,
UM-HET3,C2020,UM,f,UM96579,DNP,3,6,dead,True,930,,,,
UM-HET3,C2020,UM,f,UM97328,DNP,3,6,dead,True,901,,,,
UM-HET3,C2020,UM,f,UM97335,DNP,3,6,dead,True,554,,,,
UM-HET3,C2020,UM,f,UM97342,DNP,3,6,dead,True,1114,,,,
UM-HET3,C2020,UM,f,UM97349,DNP,3,6,dead,True,747,,,,
UM-HET3,C2020,UM,f,UM97615,DNP,3,6,dead,True,860,,,,
UM-HET3,C2020,UM,f,UM97622,DNP,3,6,dead,True,911,,,,
UM-HET3,C2020,UM,f,UM97629,DNP,3,6,dead,True,1058,,,,
UM-HET3,C2020,UM,f,UM97636,DNP,3,6,dead,True,927,,,,
UM-HET3,C2020,UM,f,UM98441,DNP,3,6,dead,True,777,,,,
UM-HET3,C2020,UM,f,UM98448,DNP,3,6,dead,True,728,,,,
UM-HET3,C2020,UM,f,UM98455,DNP,3,6,dead,True,960,,,,
UM-HET3,C2020,UM,f,UM98462,DNP,3,6,dead,True,900,,,,
UM-HET3,C2020,UM,f,UM98658,DNP,3,6,dead,True,576,,,,
UM-HET3,C2020,UM,f,UM98665,DNP,3,6,dead,True,649,,,,
UM-HET3,C2020,UM,f,UM98672,DNP,3,6,dead,True,1128,,,,
UM-HET3,C2020,UM,f,UM98679,DNP,3,6,dead,True,934,,,,
UM-HET3,C2020,UM,f,UM99379,DNP,3,6,dead,True,729,,,,
UM-HET3,C2020,UM,f,UM99386,DNP,3,6,dead,True,786,,,,
UM-HET3,C2020,UM,f,UM99393,DNP,3,6,dead,True,736,,,,
UM-HET3,C2020,UM,f,UM99400,DNP,3,6,dead,True,755,,,,
UM-HET3,C2020,UM,f,UM99967,DNP,3,6,dead,True,593,,,,
UM-HET3,C2020,UM,f,UM99974,DNP,3,6,dead,True,1106,,,,
UM-HET3,C2020,UM,f,UM99981,DNP,3,6,dead,True,736,,,,
UM-HET3,C2020,UM,f,UM99988,DNP,3,6,dead,True,895,,,,
UM-HET3,C2020,UM,m,UM100135,DNP,3,6,dead,True,1037,,,,
UM-HET3,C2020,UM,m,UM100142,DNP,3,6,dead,True,735,,,,
UM-HET3,C2020,UM,m,UM100149,DNP,3,6,dead,True,394,,,,
UM-HET3,C2020,UM,m,UM100611,DNP,3,6,dead,True,829,,,,
UM-HET3,C2020,UM,m,UM100618,DNP,3,6,dead,True,700,,,,
UM-HET3,C2020,UM,m,UM100625,DNP,3,6,dead,True,733,,,,
UM-HET3,C2020,UM,m,UM100744,DNP,3,6,dead,True,638,,,,
UM-HET3,C2020,UM,m,UM100751,DNP,3,6,dead,True,826,,,,
UM-HET3,C2020,UM,m,UM100758,DNP,3,6,dead,True,974,,,,
UM-HET3,C2020,UM,m,UM101360,DNP,3,6,dead,True,925,,,,
UM-HET3,C2020,UM,m,UM101367,DNP,3,6,dead,True,879,,,,
UM-HET3,C2020,UM,m,UM101374,DNP,3,6,dead,True,929,,,,
UM-HET3,C2020,UM,m,UM95207,DNP,3,6,dead,True,1128,,,,
UM-HET3,C2020,UM,m,UM95214,DNP,3,6,dead,True,1177,,,,
UM-HET3,C2020,UM,m,UM95221,DNP,3,6,dead,True,1093,,,,
UM-HET3,C2020,UM,m,UM95599,DNP,3,6,dead,True,1042,,,,
UM-HET3,C2020,UM,m,UM95606,DNP,3,6,dead,True,841,,,,
UM-HET3,C2020,UM,m,UM95613,DNP,3,6,dead,True,1048,,,,
UM-HET3,C2020,UM,m,UM96159,DNP,3,6,dead,True,1138,,,,
UM-HET3,C2020,UM,m,UM96166,DNP,3,6,dead,True,1144,,,,
UM-HET3,C2020,UM,m,UM96173,DNP,3,6,dead,True,953,,,,
UM-HET3,C2020,UM,m,UM96509,DNP,3,6,dead,True,845,,,,
UM-HET3,C2020,UM,m,UM96516,DNP,3,6,dead,True,1072,,,,
UM-HET3,C2020,UM,m,UM96523,DNP,3,6,dead,True,639,,,,
UM-HET3,C2020,UM,m,UM96929,DNP,3,6,dead,True,866,,,,
UM-HET3,C2020,UM,m,UM96936,DNP,3,6,dead,True,936,,,,
UM-HET3,C2020,UM,m,UM96943,DNP,3,6,dead,True,817,,,,
UM-HET3,C2020,UM,m,UM97251,DNP,3,6,dead,True,1225,,,,
UM-HET3,C2020,UM,m,UM97258,DNP,3,6,dead,True,1279,,,,
UM-HET3,C2020,UM,m,UM97265,DNP,3,6,dead,True,1138,,,,
UM-HET3,C2020,UM,m,UM98021,DNP,3,6,dead,True,723,,,,
UM-HET3,C2020,UM,m,UM98028,DNP,3,6,dead,True,743,,,,
UM-HET3,C2020,UM,m,UM98035,DNP,3,6,dead,True,1090,,,,
UM-HET3,C2020,UM,m,UM98315,DNP,3,6,dead,True,876,,,,
UM-HET3,C2020,UM,m,UM98322,DNP,3,6,removed,False,46,,,,
UM-HET3,C2020,UM,m,UM98329,DNP,3,6,dead,True,972,,,,
UM-HET3,C2020,UM,m,UM98490,DNP,3,6,dead,True,749,,,,
UM-HET3,C2020,UM,m,UM98497,DNP,3,6,dead,True,1000,,,,
UM-HET3,C2020,UM,m,UM98504,DNP,3,6,dead,True,1014,,,,
UM-HET3,C2020,UM,m,UM99162,DNP,3,6,removed,False,357,,,,
UM-HET3,C2020,UM,m,UM99169,DNP,3,6,removed,False,357,,,,
UM-HET3,C2020,UM,m,UM99176,DNP,3,6,removed,False,357,,,,
UM-HET3,C2020,UM,m,UM99519,DNP,3,6,dead,True,531,,,,
UM-HET3,C2020,UM,m,UM99526,DNP,3,6,dead,True,893,,,,
UM-HET3,C2020,UM,m,UM99533,DNP,3,6,dead,True,872,,,,
UM-HET3,C2020,UM,m,UM99785,DNP,3,6,dead,True,661,,,,
UM-HET3,C2020,UM,m,UM99792,DNP,3,6,dead,True,743,,,,
UM-HET3,C2020,UM,m,UM99799,DNP,3,6,dead,True,856,,,,
UM-HET3,C2020,UT,f,UT13562,DNP,3,6,dead,True,794,,,,
UM-HET3,C2020,UT,f,UT13563,DNP,3,6,dead,True,885,,,,
UM-HET3,C2020,UT,f,UT13564,DNP,3,6,dead,True,751,,,,
UM-HET3,C2020,UT,f,UT13565,DNP,3,6,dead,True,1059,,,,
UM-HET3,C2020,UT,f,UT13683,DNP,3,6,dead,True,918,,,,
UM-HET3,C2020,UT,f,UT13684,DNP,3,6,dead,True,825,,,,
UM-HET3,C2020,UT,f,UT13685,DNP,3,6,dead,True,1051,,,,
UM-HET3,C2020,UT,f,UT13686,DNP,3,6,dead,True,888,,,,
UM-HET3,C2020,UT,f,UT13764,DNP,3,6,dead,True,1064,,,,
UM-HET3,C2020,UT,f,UT13765,DNP,3,6,dead,True,967,,,,
UM-HET3,C2020,UT,f,UT13766,DNP,3,6,dead,True,676,,,,
UM-HET3,C2020,UT,f,UT13767,DNP,3,6,dead,True,874,,,,
UM-HET3,C2020,UT,f,UT13799,DNP,3,6,dead,True,730,,,,
UM-HET3,C2020,UT,f,UT13800,DNP,3,6,dead,True,1096,,,,
UM-HET3,C2020,UT,f,UT13801,DNP,3,6,dead,True,924,,,,
UM-HET3,C2020,UT,f,UT13802,DNP,3,6,dead,True,704,,,,
UM-HET3,C2020,UT,f,UT13913,DNP,3,6,dead,True,1176,,,,
UM-HET3,C2020,UT,f,UT13914,DNP,3,6,dead,True,883,,,,
UM-HET3,C2020,UT,f,UT13915,DNP,3,6,dead,True,758,,,,
